,CaseOrder,Customer_id,Interaction,UID,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,gender_dummy,churn_dummy,Intercept
141,142,T30358,a6ab1cd6-aaa8-46b9-83f3-612b7facdc1e,23c9db86983e86548e6691ea888d6004,1,84,28622.6,Female,Yes,11.29945603,0,192.440432,513.237305,1,1,1
142,143,K974027,00704f1e-f84d-4a25-888c-0c3d7f1a7ba0,75d744d5482c9b97c3260f9048f72217,3,69,50252.79,Male,No,11.30748265,2,182.460772,717.3876564,0,0,1
143,144,R464272,93cbef73-a06f-46e0-a2e2-5b34bbe14ae8,944bbcd20b8fe059ac9443b40184f76d,3,31,19800.81,Male,No,10.31551212,1,139.965008,1313.492851,0,0,1
144,145,Q541158,f67c47f8-93da-4b90-babe-4cd9b9deebf6,ef10d94adbaa866559d042fc841bc744,10,76,35954.77,Male,Yes,13.71555406,0,137.461553,819.4195269,0,1,1
145,146,O707075,ff3340ac-0e71-4997-b7eb-c978c4fe4baa,964d140f3d02eb87d79a0badf3c17831,8,75,36342.31,Male,Yes,15.40917963,0,217.472533,882.1160656,0,1,1
146,147,L229402,57425799-22d7-43ba-8a73-1e554b8654de,e7ef2e709a21b563cc1bf1bd618d74b0,1,74,48715.53,Nonbinary,Yes,11.9664542,0,210.138,724.7803356,0,1,1
147,148,Y259927,f6ad9ac8-0717-407a-a65b-d8d6c92e0c21,35f9f6a4430b459aa513897a648ddf76,1,49,23204.98,Male,No,10.18046877,0,104.964303,1829.270014,0,0,1
148,149,G820541,4f59b266-9e04-4d53-acdf-f4cb3af77571,421f82d1012c3bab268ee8df5f49e876,1,47,35302.52,Male,Yes,14.01485542,1,262.610632,1668.199119,0,1,1
149,150,F672614,7d19a701-3496-4c76-a8e3-e1da1fbc6986,b828dd4b1388f588b3c5c635b8af218c,4,20,54895.16,Female,Yes,14.62784306,0,152.488401,1124.353152,1,1,1
150,151,L686627,315c0804-5507-41a6-979b-7a9286f89446,2fa58e8453929aa84c4409c4914bb4f7,2,26,60398.06,Female,Yes,10.90517581,0,174.974431,1316.239744,1,1,1
151,152,T660448,cb208fe5-c773-47c5-9c79-1c0fa9b95032,c074acded483d3dae196fcc7364812c8,2,72,8115.88,Female,No,8.894475174,1,220.118516,1637.201426,1,0,1
152,153,G864898,b15e7f73-349b-43af-b5b2-377c1a95f5bf,6b2865bb88507430e6cd75f5dcfbfe2b,1,41,33858.66,Male,No,10.50187888,0,162.452604,951.8524406,0,0,1
153,154,V847401,2ff8c110-d5c1-478f-b54f-d37837828641,9075913eeff2c250b7f096c2ec67e1a3,3,26,29950.47,Female,Yes,12.34250072,1,184.961033,1248.097652,1,1,1
154,155,X852253,2ca5b93d-cf06-4240-b363-2d87226f9cd0,787bc3e4a73264e21aa2fd0491852818,4,55,49421.69,Male,No,10.29380879,0,217.483972,2220.255405,0,0,1
155,156,M482085,695699d2-a21f-433c-b925-05ed744aa41d,c3b406b6e13c22285395283780247838,1,46,11061.05,Female,No,8.512650562,1,220.118516,1669.202417,1,0,1
156,157,L535753,266469fb-1b74-4347-8eaa-5bad28466709,5ea9dedea3468db4209327df649b678f,0,87,15388.32,Female,Yes,7.82671592,2,187.642236,990.0555076,1,1,1
157,158,K265986,9f0486c9-e0fc-4762-8f35-e676fbefb689,bdbae4fca8a60570041e6c6ac0dcaff9,1,39,20624.31,Male,No,6.985590245,1,174.961766,967.9819136,0,0,1
158,159,C695447,6b7b9740-bf1a-4d7c-986e-ce83826d8fbb,6be19dc42ec00b189eb1893942fb617a,0,81,47877.81,Male,Yes,11.40449185,0,252.637807,2190.259876,0,1,1
159,160,T484755,c51bf1f4-5973-43f2-bc07-54abf0c64ed1,cf6f9fa895ae4289fafdca224a704088,0,83,46154.17,Male,No,10.44249511,0,130.024412,1445.752781,0,0,1
160,161,X999392,00aac470-2976-4ae7-93f0-184a7586c5e2,6e692896716ec297e7ab3a35efa663c4,0,50,107111.8,Female,Yes,15.38627887,0,162.482694,528.6553088,1,1,1
161,162,N995093,95e375b4-779e-410e-8cce-c1c526e84e24,be990bd8fcdf0c23f45cbce41a51df00,3,87,10403.59,Female,Yes,10.68024546,1,182.467607,1296.481055,1,1,1
162,163,D478815,67f41934-3bf4-4574-b8b6-26ac2ef67810,835b9e9ee5b83a0125e682c8f43f66bd,3,76,22412.6,Female,No,10.62439366,0,139.934918,1195.393037,1,0,1
163,164,I338069,499b2349-0b95-45ad-ae06-8e3a286d8a39,3f570c2509a0ab43798bc589e7e50217,6,25,19476.27,Female,Yes,10.91642397,0,200.165175,1700.121992,1,1,1
164,165,T278739,2f84e063-6918-485b-8341-4c5e27d63de5,b3d96fe5532f55fe9a5a2f45b2a7c806,3,34,96382.76,Male,Yes,8.580626195,0,202.682861,2120.673828,0,1,1
165,166,R857699,ff755894-051b-4f2a-a317-5b9d9156b79e,119fcaa87fa244ba49b690a1f00bb3ab,1,46,28022.56,Female,No,8.996933306,1,159.951231,1238.421347,1,0,1
166,167,Q386914,2ed2f64b-7273-4bc4-906a-bc98e219c499,f4533694eb6d159c2de3c97bf2eadc3e,1,73,35478.4,Female,No,7.602570192,0,149.948316,847.110799,1,0,1
167,168,T132275,57d3d150-a1d4-4fc7-a20e-dd9c769fc84b,fe942e3136e70e1b65141cbced09e019,8,57,10155.51,Female,Yes,9.217689334,1,149.959755,1112.937102,1,1,1
168,169,T392167,63575fa1-90c9-47c6-9ca2-665de8d41ac9,66a168fdb5f4694d3016a4524f0c5570,3,58,87537.25,Male,No,9.591529444,1,137.469817,1623.045026,0,0,1
169,170,J315269,e280decf-74b7-438d-8f30-90b516ebecd5,405e6d6772ebda5aeaaeb690c101253e,4,70,34112.1,Male,Yes,13.36027908,0,187.656013,1479.730181,0,1,1
170,171,B124449,ddae6de6-150d-440d-9bdd-df871297988e,59490103e6d7863417c80ed4ff1f002d,0,53,32653.51,Male,Yes,4.372034777,0,164.985293,2144.735024,0,1,1
171,172,P954849,7ec593ca-82bd-4a03-8359-ab20212e3ce7,bc0635e4da8f3bd42c934d8e381465a8,0,31,35321.46,Male,Yes,10.59285179,3,159.965008,1522.289512,0,1,1
172,173,K20948,09f4db96-bf7e-4a30-a67d-2cc15d178e9b,b2b14a8ba40f303954366b352d18c73f,0,38,49277.48,Female,No,12.81260566,0,172.462354,1974.780054,1,0,1
173,174,M893176,a728973b-5f5b-421e-81e0-90b6f6abae59,4831abb0d8c8e8b56c7254b0f03c2004,0,26,37297.82,Female,Yes,3.767298987,0,204.949594,1261.177198,1,1,1
174,175,P765785,432af33a-34d0-412e-8f0d-9ed63eb008dd,fc2310e2983bcc15ac6e09737dc62430,2,44,14928.96,Male,No,17.56798903,0,147.473844,939.7181324,0,0,1
175,176,X780945,d70bb84f-28ff-4dbf-8b9b-0b53c326aef8,c8036c65f5d51973638d2e591cd7696e,3,66,24702.68,Female,Yes,11.2369761,2,162.471255,1357.062854,1,1,1
176,177,H776847,69a1b038-4e99-491b-876c-0b3776e343dc,468e0a395b6de3fa339345c9760d8631,1,58,87535.71,Male,No,8.54892416,1,119.95684,1456.887443,0,0,1
177,178,A471876,37855469-245a-4203-a8cf-b1dcd21da895,bc9d71f9b11fb0faa2fcf34eab62f8ac,6,51,63166.87,Female,Yes,6.094109902,0,207.609354,937.5863866,1,1,1
178,179,B424659,704b9b56-278e-4b90-aab5-0a3affef3f51,98d49409112ab49fdd16a62aacff4fcb,4,34,11856.81,Female,No,13.9077275,0,194.999168,830.1193011,1,0,1
179,180,F111037,81c116e2-24d6-4c0e-b305-360f0d361583,5c5c77913d6eba01f54cdf4a70c8fea4,0,87,27326.79,Nonbinary,No,7.905333122,0,174.975543,737.8564608,0,0,1
180,181,S690107,69b2c9f2-4360-4b59-9216-f2097e1910a0,c2ba7d704f2771f94febf5999699f027,1,67,12779.23,Female,Yes,12.53830949,1,240.114868,1781.854862,1,1,1
181,182,Q991854,39b31972-2401-47ff-bc48-bd85a90dc113,eb6ff34b083bb4078208adbd1270dd8e,4,59,25519.91,Nonbinary,Yes,12.8219418,1,240.114868,2464.577489,0,1,1
182,183,U560834,df03f0ae-db11-4c77-8caf-bde0a1678893,89b7ec2e8218eaf8df054e46848e525a,7,23,46871.21,Male,No,8.941553742,0,139.983006,2392.203409,0,0,1
183,184,P452772,4e058169-e401-4402-91ee-06eb9eab9217,a7b87f88dc0bcc21b1300f15d39f9d73,0,42,77383.72,Male,Yes,10.51043963,0,240.114868,1664.19271,0,1,1
184,185,B949126,0bbf9557-8ea5-43cf-8ff9-c255b36f87bf,1a9db3fa30983b05913b91d762f849c7,1,24,47395.3,Female,Yes,11.86384439,0,209.993134,1433.616898,1,1,1
185,186,F697244,93fe3de1-9d90-4db8-9323-25f0d3550180,4364622dfb2a4b7ec189ac714dc850cf,2,81,90977.74,Female,No,10.76051016,0,147.456419,823.4933243,1,0,1
186,187,F501848,b47490b5-a967-4f46-a76a-600552c4d141,b0f2d7fc1816d09553939374720d815a,8,78,135727.71,Male,No,11.05420024,0,107.495766,1468.357421,0,0,1
187,188,Q971369,6ec3ca40-a3db-4a9d-b0c8-012950c949bd,6d5e5d4ac7a7fa33e31bcbefb881969c,1,51,47726.25,Female,Yes,8.174495258,0,152.502178,590.7765801,1,1,1
188,189,W186069,e4101ef7-fd9d-4bcb-95ac-9d88984216fa,8c27db124c1f093369670b190caa22fd,1,70,51721.64,Female,No,10.05388383,0,79.978861,418.6206885,1,0,1
189,190,Y292243,15a5e300-af83-4e9b-9add-5fc723fa566a,21433adaceb1b610da31280d284e4227,0,87,41531.03,Female,No,7.045552801,0,142.482694,1181.991846,1,0,1
190,191,F333860,2b0c7294-fbd4-492a-a86e-e1a3f6c89e27,da00ca9f7c8e845e8b0763a0f5db53ed,0,46,33504.8,Female,No,8.957297136,0,117.439154,733.4036934,1,0,1
191,192,Z534243,88c2f329-8a1c-48da-9ca8-f7c8a42cfc58,ca33962d94e633befdc47098d20bcc91,8,56,34197.3,Female,Yes,15.74015572,1,220.132293,1719.173387,1,1,1
192,193,O249806,591925da-05d2-4991-bb71-c70fe058f8bf,34b2c645d07b64144b4f8c6804501732,4,44,11518.58,Male,Yes,13.41209586,0,152.455519,1205.956363,0,1,1
193,194,V143753,2221f143-fb21-4f64-9d01-c09fee45e52e,41b28fb7b15d54a96052e4142562deda,0,33,31065.17,Female,No,14.89835355,1,174.961766,1261.032763,1,0,1
194,195,A715491,64fce37b-51d4-43c4-bf8b-9888e7ccb1e9,2f02a8a93611cc5fac5eb01e4e1022c3,0,19,32097.17,Female,Yes,13.62135046,1,202.443347,741.7766988,1,1,1
195,196,D986940,5a46dc69-2491-40a3-9749-59aba8f40a2d,33e97d073a85f8c52a8d70417c732516,1,31,23424.88,Male,Yes,14.95912113,1,210.12704,932.6084359,0,1,1
196,197,Z147347,49fb0c06-1e84-4991-a4e2-5bdd34397d29,339a66ac0fc6f7b4389c4a1a27d60943,1,34,35988.24,Female,No,11.741245,0,139.979239,1708.614019,1,0,1
197,198,W830673,1e8a70ab-9cdb-4bfe-9851-69d89454668c,eeb0a0b5d88b12631bec88e50402d088,4,43,35539.7,Male,No,7.765121655,1,139.965008,1363.58603,0,0,1
198,199,Q470894,01932ffa-564d-4fc6-af5b-47204e63bd89,8bcd99843017dcb3a71b9548a2ff60ce,1,82,27959.34,Male,No,7.130431693,0,137.439154,472.1057019,0,0,1
199,200,I584048,d0164b58-2788-4f41-bf2d-5a50d00433d9,532778079a0a785cbbb1258808359834,6,36,52232.97,Female,No,8.359515606,0,102.474625,558.2340556,1,0,1
200,201,J779175,cbc41596-3e18-4242-8a8c-f12a908c8ef9,7e5b3d1e8c0fa2fc79f5243a15c45ebe,1,48,18198.59,Male,Yes,9.42799205,0,252.637807,815.194738,0,1,1
201,202,O82369,ce5b31cb-d59d-4a51-ae3b-fc2a2253b9b2,6cb5d2aa97736001e3dabb19a646b995,0,52,16851.94,Male,Yes,10.95510131,1,194.999168,2007.303617,0,1,1
202,203,U528986,36f40974-0d89-48c4-9840-d1030d08dc9f,7de26ed7ef6648f131a667ce3f65d73f,1,35,16440.05,Nonbinary,Yes,10.8621377,0,242.610632,2088.48083,0,1,1
203,204,K33780,10a165f2-6ce5-47ff-bec5-925b3d5eebf0,92e26388dee31a518568304330e4c6bb,3,83,44223.58,Female,No,7.352533505,0,127.458638,1430.761492,1,0,1
204,205,M720169,02a18b0f-a838-46c8-b319-7eb535626774,70bfaee27c9265ee6d2c202aea640bda,0,20,33343.73,Male,No,11.38860234,0,129.976324,822.3008694,0,0,1
205,206,Q279060,33a0892c-cd0b-4177-865c-b836af7a9a1c,080584f4d4d3a87b448bba95b0d86917,0,25,30664.56,Female,Yes,9.580144161,0,240.114868,2059.200998,1,1,1
206,207,V840276,02177e61-38ff-4301-91b1-4a1a3c89730e,bf55ecd1c6fee75a3418d973b9655afa,0,88,31934.04,Male,No,10.79191234,0,174.975543,617.542543,0,0,1
207,208,B248010,3f8ab1f9-398c-412b-a8f4-4c5f8435be39,03a4bd5dc39e9d13f342785b864d6676,1,54,26676.4,Female,No,9.982341124,0,169.944668,758.4775985,1,0,1
208,209,C805115,af81d55f-2b86-4661-9d11-77cd0e071b03,33bc24b819675704b68c9ba482a119f4,1,46,67211.95,Male,Yes,6.511921085,1,162.511928,894.6733856,0,1,1
209,210,D89225,033a4730-0b5a-4612-8664-61f22016fc59,e0635c593387c850352cdbf4e117b01a,2,75,31136.77,Female,No,10.70500472,0,119.95684,1639.898269,1,0,1
210,211,X904034,d9de4db9-9bf1-4b32-8a22-b72eecda6880,09d01be354d20dd4216f58891a0c8f4e,5,66,40660.84,Male,No,11.58410296,1,137.439154,710.7541633,0,0,1
211,212,B148329,c99c229f-4411-4ae6-b2e3-9ab586367067,6898273ca23b039e80159a608d250324,0,51,10606.59,Female,No,8.01651453,1,207.46728,1092.226042,1,0,1
212,213,X914490,b0115cfa-cd5e-42a3-9254-93e3ee76c6a2,86a74c4ae1e6c347cc1f31a0d29b353f,3,81,92447.71,Female,No,15.12148226,0,149.974105,757.0097075,1,0,1
213,214,U120690,f41f29cd-fd41-45b2-8329-d27d5cebbe9a,8427d907446ed1e0976fa7ae281de513,0,75,13612.16,Male,No,12.63643487,0,225.178625,2301.850721,0,0,1
214,215,F116821,e00c5c49-d82d-4fb6-9444-f95ee6851fa0,986b4b5fdd2a82c300493936d64bb771,3,54,13765.39,Female,Yes,16.68178185,0,232.637807,2401.406545,1,1,1
215,216,X389713,fb55463f-292c-4e7f-aef1-ef9465958caf,00ea09b7adefdc46d34fa861ffca1964,2,73,53019.98,Male,No,11.08409914,1,117.472036,1535.788894,0,0,1
216,217,M379067,3762d2ac-9505-4aeb-9b69-2a3b877a0d19,9325c26baa0d8c905f462d93fb9e2c89,0,53,42523.02,Male,No,12.99948061,1,137.469817,1536.589816,0,0,1
217,218,A81135,992129c0-32f1-4299-a27d-2a2b001a60f5,063cf82556e0d236fdea39389f91e3a9,8,33,52143.7,Female,No,11.17949466,1,220.132293,2153.778421,1,0,1
218,219,V280043,f6efbc85-dca7-4dc3-a0fd-5c9ab9f0af5a,0676c22a0e3e90d21bbb37a17cd10709,5,41,19097.94,Female,No,7.369412654,1,124.960655,2409.195918,1,0,1
219,220,U169694,185d4068-6cc6-4feb-b4e0-a52c22e52c7a,64b6f5752a21e24b50142cbd8f2edec3,1,59,11301.4,Female,No,9.84688181,0,199.990219,1342.862457,1,0,1
220,221,N162822,12f38a21-5b5d-42db-ac08-24b65fde7390,c13d1de66d2a0c862e2a2d528be66f0e,3,23,17814.0,Female,Yes,18.19542503,0,159.947583,1046.054674,1,1,1
221,222,K618387,5b1707bb-96ab-4a7e-a79b-18d35eacf2cc,10d8a8397f9d08e4c14dc5e7c7d24d56,1,32,22533.05,Female,Yes,13.53989069,1,245.145743,1204.479468,1,1,1
222,223,D944092,e7975c23-ff8c-4c79-887f-7fa8e74622bc,c06464d31fac40295ac4d51d92335dbd,3,51,19974.4,Female,Yes,5.458806701,0,255.155493,1616.908193,1,1,1
223,224,F908532,fdfe2708-e13c-4225-9ff5-59efe6aff074,32b1405b29ae1b5a44129eb2c7697453,1,46,45146.99,Female,No,12.0772854,1,134.950905,345.0099528,1,0,1
224,225,K380097,ed39ace8-2f0b-41d2-a5bf-884dda387f7d,2eb4f637cfcb6657e185dd95ca814a70,3,37,10330.1,Male,Yes,6.918984305,0,159.947583,1427.088655,0,1,1
225,226,R717119,f4c5b4b7-d7a4-4cc0-89e8-640b61a60e2a,81d637243f76f32ccad3ba1aa208550b,0,53,15281.28,Male,No,14.84155042,0,139.987503,1452.334634,0,0,1
226,227,X978383,473189ac-0a84-4d46-aacb-1378602db804,e00993d25554e8265388d3abf5335f84,1,62,11217.96,Male,Yes,12.66717474,0,179.947583,795.4957358,0,1,1
227,228,L693606,bf771fef-a95d-4724-be18-b9b7cc7251f9,0a5641ffd5b37430f16504108b0a13e0,1,57,17516.0,Female,No,11.43786808,1,127.473844,1333.894229,1,0,1
228,229,Q486994,7ef05f4f-1dd2-44b5-98f5-d0fe78175e91,86457d84adfeafdb3d3fa8e17b81963a,2,80,20566.64,Female,Yes,6.915228797,0,232.637807,1402.20491,1,1,1
229,230,R463442,fbded429-05cf-44ce-8285-3d93d4be1b18,0dd14e5e32092a088b57937fcfc89644,1,43,36128.68,Male,Yes,11.30215199,1,195.006206,1447.196935,0,1,1
230,231,O40995,8c7810d8-de39-48bd-af92-b8c79cdda9af,3c761fff3a12be4ef10f0448744bbf92,1,35,52129.84,Male,Yes,9.513085538,0,267.642733,1662.510936,0,1,1
231,232,I933613,13ec0a29-567c-4bcd-94a6-a7740b41c36b,2c7fcc3b5380dea43197d908d53176fe,1,63,25985.06,Female,No,9.497106973,0,149.959755,1707.641161,1,0,1
232,233,O900811,e6cedab6-f953-4972-b94c-6d4e3e40bb35,6c8169f9eef41b5217cf27a346898d67,1,63,10909.79,Female,Yes,12.21852573,0,220.114868,2181.752793,1,1,1
233,234,F269503,001a2e2d-d2e8-4073-b332-2e436a7faabd,e080ad2f398ff4941b2f8b468e43cce2,1,27,41151.14,Female,No,8.272244827,0,157.483594,1575.683555,1,0,1
234,235,V549313,023eff24-a102-4575-aa0b-a859fa1c3cb5,2c2dbb97d50c940a4de28ea32ef40853,4,19,64063.23,Female,No,10.24857935,0,127.474951,1029.489242,1,0,1
235,236,Y254714,6a985b18-f603-49d5-bb6a-a4fc73491907,5ceeb4a8d83e418b73c737c6c439f8f6,1,40,20414.07,Female,No,6.743431946,1,139.981577,2370.184448,1,0,1
236,237,C125388,b165855c-3130-4591-bc44-b52c31bd33ff,3e0711b44ee21ab961147dbed3427819,0,42,41412.1,Male,Yes,12.4703522,0,255.133571,3309.919373,0,1,1
237,238,D901316,b6de643c-6552-4a35-80db-0d846579b786,e55a4e07d2f937b42f8c6de1ee333a1b,0,40,99195.08,Female,Yes,7.913676085,0,194.966286,1623.273925,1,1,1
238,239,H906834,f3e68d2a-606c-43e3-a7f6-56d82afba66f,d00819f8e0d4fbbe8e1e2a4731ed7dc6,0,72,18408.94,Female,No,9.362849722,0,179.965581,1146.199921,1,0,1
239,240,W551882,2e92dfa2-eb33-45ed-a9ba-83de36b9f2df,76c200e3dd7336aaecc6712fb2e3f2eb,3,61,15930.45,Male,Yes,17.41324465,1,174.976769,2229.268031,0,1,1
240,241,D402022,6d812827-f099-4d10-972a-9babadb6e85d,ea73a6c675c9f5586e29172f43e2bbda,0,71,25611.29,Male,No,13.43700846,0,187.609354,2512.36494,0,0,1
241,242,M545162,9f6b6161-f9c8-47df-b235-173e7c48fb58,1dda37c3c9e1edb08dbcbc7695437be4,4,68,9428.86,Female,No,11.95206054,1,169.937833,1297.388488,1,0,1
242,243,C459569,e365c458-ee79-4ca2-8cbd-c53f26dcac53,be5aed8e152d615b794ae2ebfee21c46,1,88,3810.16,Female,No,4.550449856,1,115.002061,283.39178,1,0,1
243,244,O226386,edafd41b-4e98-4a47-9c0e-c789a8b431b2,02c9a714aa60a74a70f30c26f9de1cbb,1,64,118022.06,Male,Yes,6.09060584,0,152.462354,1947.7853,0,1,1
244,245,G954415,86642242-d551-4b63-9ba4-27f608439b72,5ab9bf9eb4f1d7abed9068995dab8a10,1,63,51992.79,Female,Yes,10.2863601,1,207.609354,849.1972541,1,1,1
245,246,E475593,0119d7e9-e26f-4f5c-bbba-309d3a1ad85a,b2e9082b4382e8e2d05381e4a0eb3000,0,53,79993.43,Female,No,11.17709222,2,147.503078,2131.359827,1,0,1
246,247,D160442,b191666c-c17f-422d-8859-58f826736863,1c50299e69476a30623eaaee5a131a4c,0,41,37706.85,Male,No,14.12145884,0,200.118516,1464.035068,0,0,1
247,248,J757606,03fc52ff-72fd-46b4-a98c-abf4a3571f9e,a1ccd428c31cf770a365eea70d87d607,2,63,22466.53,Male,No,7.799780591,0,137.497825,1381.538548,0,0,1
248,249,E791178,d6f3ce73-6fbb-4a71-9840-52857b806725,26af51ca073645c591776389490602a7,4,56,16608.27,Female,No,7.122072827,0,134.980139,1248.626874,1,0,1
249,250,U451201,f9a20bae-e542-41af-aa8c-0feab53aa917,8702ff95bd0591827f045e91b4b2ddb2,2,27,25146.14,Male,No,9.329902365,0,147.442069,558.3751762,0,0,1
250,251,Z817431,439d8d9b-48fb-43ef-8b90-aa8d4d4a3ed9,740736be69f4187354d42516c8578851,2,47,58882.35,Male,No,7.509389052,0,197.494455,676.2178659,0,0,1
251,252,A295468,5b781b60-cd4c-4c43-8b13-a98e65f93c31,af95b472e237e2ce90fcb89a82721ccd,4,42,31809.46,Female,No,15.06990851,0,162.529926,1641.938696,1,0,1
252,253,S986240,369f3cb6-0324-4868-8c60-c4ada15625b1,e3f6891a5d00fe66601fc191bffe2a31,0,72,27235.54,Female,Yes,9.321265424,0,210.151777,1811.964373,1,1,1
253,254,H472673,dcc21e98-45bb-46ef-96ab-86740504a141,89a5716a109b530e9d56a0ec0d9228a5,3,58,70476.82,Male,Yes,3.564651961,0,159.965581,1066.632555,0,1,1
254,255,H146363,11a19ab4-36ff-41f4-8e3f-d0518938dcbb,fa0c601ca70594f47a4577bb50f6e08d,0,33,49396.09,Male,Yes,7.779622319,0,190.173699,1514.131966,0,1,1
255,256,S596844,7954cfd2-3ebc-434f-870e-a98c86b7dbed,e388fd3269b24bf661d450ba8d682141,6,87,35060.94,Female,Yes,10.74985413,1,202.649979,1189.549671,1,1,1
256,257,K458306,344930fe-43c1-43f1-939c-d0f2ebf5f8f1,73eded1dd9f77c1775d6ab6e5e77aa53,0,34,66055.53,Female,No,7.738373361,0,134.950905,1114.020282,1,0,1
257,258,N279711,eabdb275-7517-4fe2-8b90-1ce5bcb1eff9,ea1548c9bad2b5ab494f93ae63edcb8a,7,76,91335.76,Male,No,12.01267388,0,142.500692,1078.291303,0,0,1
258,259,P760514,16762bd3-67d0-4563-846d-3be154afadf2,36d821f2c1ce836c96121214ad2b1df7,3,38,54349.75,Nonbinary,No,14.04748759,1,114.997564,854.2977548,0,0,1
259,260,H849889,610700f7-b4b3-4775-82a6-7de1bd08c2ae,87354078f60556a25973e2f06a53f147,0,47,75042.1,Female,Yes,3.11231175,1,232.62403,1489.077486,1,1,1
260,261,R379090,38094c83-0483-4130-b849-64ef24ff7585,7c1457528d0712e5948768887b22e04d,7,84,91001.1,Male,Yes,8.284591121,0,242.628057,1649.312808,0,1,1
261,262,L187290,7c264f96-9897-4449-ae2b-de3e94de3b9c,de770bf5bc4e83a4fd381615e26cfa45,4,19,44426.28,Male,Yes,6.269792565,0,202.443347,905.1959227,0,1,1
262,263,X525693,17eb7b32-f258-40b6-9868-5d8aef2f3006,b33b2fd004de6c4b6b6a9fd6045b560b,0,87,63284.16,Female,No,9.803905459,1,124.993537,684.6318529,1,0,1
263,264,T515102,2a6d3241-1543-4dc1-8bf9-6dbba5a168be,139d4d76b7e89093629c812636ab50be,3,75,14039.21,Male,No,8.571019738,0,174.976769,1662.533055,0,0,1
264,265,V571104,03eab435-261a-43ac-8eaa-211a56b9bee0,810d6b8454ac999814305239d8262662,0,37,12453.24,Male,Yes,10.00344746,1,225.145743,2436.57146,0,1,1
265,266,V824084,a4fa4073-d714-4748-8ab3-2d39e5847169,7020e2f2e05053a9ad27dfee0f2a924d,1,52,15934.12,Female,Yes,4.255224068,1,275.133571,2677.74041,1,1,1
266,267,L189856,70002885-3370-41e4-aa7a-766320dc863e,db402c099a2da51bc558ec7de3be9928,0,24,48314.4,Male,Yes,11.2714618,0,287.642733,1779.309609,0,1,1
267,268,D07066,e9fb7cb7-227a-4471-a1eb-f3341195c595,33237e140e998885b927681e047a0b95,4,83,5511.77,Male,Yes,8.477982632,0,177.65076,1494.716409,0,1,1
268,269,N584184,1e50ccce-2ef5-4d19-b74c-742e0e97b540,dcbaa5fb34f4bd52a4c55225b7b0e80e,3,19,10701.11,Female,Yes,9.753145376,1,220.114868,1740.72604,1,1,1
269,270,K578402,5ee0f898-5991-4894-9a14-58c2969d3f44,587d245307e0a06fef1b5a798a57e832,1,78,10767.15,Male,Yes,14.57387887,0,197.516854,704.7552669,0,1,1
270,271,Y413092,72dc706e-2d37-4066-aa49-52de4e310def,ec92e4237a6283e01538583d8582f1b6,4,61,13493.63,Female,No,13.13441554,1,194.974431,558.4710883,1,0,1
271,272,F980573,fcc09934-be4c-4f4e-9bef-6c1bb27b9a3c,b37f5fc84a842c6ff9870203fdf87af6,0,38,25071.58,Male,Yes,11.62771397,0,175.133074,1282.279049,0,1,1
272,273,I581177,df0a0445-bdce-4d68-9875-09c3276e0312,11a1bcffcfc7f030f416945a5a1f654d,0,79,368.5,Male,Yes,6.114030983,1,147.478341,287.8189836,0,1,1
273,274,U469398,b7dff1bc-4214-44fd-86c0-43d76cff438f,113ae402b8fe91185ed7e9243704bdda,0,49,27976.63,Female,No,12.76603868,1,134.980139,1129.529441,1,0,1
274,275,I85282,219baf7a-4b25-4845-862b-8559b18e5504,7707069fd840afc20496f9a8d101984a,0,41,56154.5,Female,No,6.348897952,0,157.483594,394.0148722,1,0,1
275,276,Z317359,14440f99-7726-4b12-b350-99b7c3cf7f90,4a042d7e06f6f1a930635b0168da84a8,0,75,62145.59,Female,No,16.10939031,1,255.141716,1302.230824,1,0,1
276,277,I981930,ca19e30d-13a3-4faf-bfd8-641eff09a5b7,d2154336923b619d216eceaaecce310e,1,60,6517.94,Female,No,7.151598137,0,137.439154,970.4682919,1,0,1
277,278,N227355,524c026c-0dc9-4938-acad-ab435b5fbe88,e5d2a5e0e41990fc23e2b2542fe60569,1,70,19090.03,Male,No,4.575363954,0,235.159141,2522.88913,0,0,1
278,279,E805998,5071d986-b118-4707-82a4-ff87b8307a5b,a2395c4eb5ee9713c3d10e0ecd6e9609,0,23,13194.33,Male,Yes,13.42263904,0,147.460067,682.9871863,0,1,1
279,280,J633340,109626fd-a709-470e-ba0d-0455be575206,4a22ba246d426be94ac26873956008ee,2,84,63963.36,Female,Yes,3.559550725,0,232.637807,1537.109931,1,1,1
280,281,L762626,d47bdac4-9878-463e-9503-08e594e78cec,a106dbda2e840e2254ef20b15eca950a,1,63,34447.89,Male,Yes,5.971214226,0,137.439154,1961.923965,0,1,1
281,282,S206250,614ee295-34e7-4587-b112-cbc345356380,929c9fd2e7522573023dd5de5ae5698c,2,88,36315.29,Female,No,7.287197615,0,129.948316,676.1747964,1,0,1
282,283,C917569,e2b7e84f-6a7a-41bc-b684-f2dc0d020488,dc7997c1e347341e47fb9277e26bc77f,0,44,5009.07,Female,Yes,11.30031859,0,242.632554,929.2607767,1,1,1
283,284,L282757,fb0c0713-ec11-40a8-bcaa-bf3a8dd10191,50ab36bf60898c14d4743e40002819b3,1,49,14202.72,Female,Yes,10.26519974,0,187.609354,1849.484087,1,1,1
